,Birth,Birth_rate,Death,Death_rate,Divorce,Divorce_rate,Marriage,Marriage_rate,Natural_growth,Natural_growth_rate
2615,1.099,9.12,1072.0,8.9,301.0,2.5,649.0,5.4,27.0,0.2
2616,1.325,11.48,676.0,5.9,256.0,2.2,721.0,6.2,649.0,5.6
2617,10.407,11.08,4634.0,4.9,2377.0,2.5,5947.0,6.3,5773.0,6.1
2618,2.101,9.9,2094.0,9.9,447.0,2.1,1311.0,6.2,7.0,0.0
2619,2.753,10.57,1879.0,7.2,539.0,2.1,1639.0,6.3,874.0,3.4
2620,2.211,10.05,1139.0,5.2,647.0,2.9,1399.0,6.4,1072.0,4.9
2621,0.525,11.59,306.0,6.8,111.0,2.5,321.0,7.1,219.0,4.8
2622,1.353,9.18,1340.0,9.1,319.0,2.2,836.0,5.7,13.0,0.1
2623,1.384,9.21,1670.0,11.1,328.0,2.2,837.0,5.6,-286.0,-1.9
2624,0.074,,81.0,,17.0,,46.0,,-7.0,
2625,7.837,9.8,3795.0,4.7,1609.0,2.0,5371.0,6.7,4042.0,5.1
2626,1.006,11.24,429.0,4.8,189.0,2.1,604.0,6.8,577.0,6.4
2627,40.609,10.2,24985.0,6.3,9398.0,2.4,25611.0,6.4,15624.0,3.9
2628,2.603,8.77,1841.0,6.2,663.0,2.2,1600.0,5.4,762.0,2.6
2629,1.386,10.54,925.0,7.0,275.0,2.1,782.0,5.9,461.0,3.5
2630,1.926,10.87,1251.0,7.1,407.0,2.3,1154.0,6.5,675.0,3.8
2631,1.873,8.9,1166.0,5.5,393.0,1.9,1104.0,5.2,707.0,3.4
2632,1.353,10.6,559.0,4.4,249.0,2.0,869.0,6.8,794.0,6.2
2633,1.118,8.68,965.0,7.5,300.0,2.3,717.0,5.6,153.0,1.2
2634,1.286,10.42,636.0,5.2,241.0,2.0,751.0,6.1,650.0,5.3
2635,11.0,10.95,4577.0,4.6,2283.0,2.3,6877.0,6.8,6423.0,6.4
2636,2.247,9.91,1894.0,8.4,487.0,2.1,1356.0,6.0,353.0,1.6
2637,2.967,10.66,1838.0,6.6,596.0,2.1,1644.0,5.9,1129.0,4.1
2638,2.492,10.58,1128.0,4.8,626.0,2.7,1557.0,6.6,1364.0,5.8
2639,0.549,11.32,329.0,6.8,115.0,2.4,392.0,8.1,220.0,4.5
2640,1.387,8.8,1267.0,8.0,342.0,2.2,951.0,6.0,120.0,0.8
2641,1.45,9.03,1486.0,9.3,291.0,1.8,929.0,5.8,-36.0,-0.2
2642,0.092,,69.0,,17.0,,55.0,,23.0,
2643,8.364,9.79,3714.0,4.3,1695.0,2.0,6053.0,7.1,4650.0,5.4
2644,1.116,11.66,410.0,4.3,225.0,2.4,649.0,6.8,706.0,7.4
2645,43.209,10.15,24055.0,5.6,9511.0,2.2,28134.0,6.6,19154.0,4.5
2646,2.37,8.25,1635.0,5.7,581.0,2.0,1757.0,6.1,735.0,2.6
2647,1.262,9.91,868.0,6.8,242.0,1.9,791.0,6.2,394.0,3.1
2648,1.595,9.29,1170.0,6.8,361.0,2.1,1137.0,6.6,425.0,2.5
2649,1.874,9.2,1041.0,5.1,388.0,1.9,1160.0,5.7,833.0,4.1
2650,1.309,10.59,537.0,4.3,210.0,1.7,873.0,7.1,772.0,6.2
2651,1.006,8.06,935.0,7.5,278.0,2.2,733.0,5.9,71.0,0.6
2652,1.188,9.95,543.0,4.5,215.0,1.8,741.0,6.2,645.0,5.4
2653,10.238,10.52,4252.0,4.4,2039.0,2.1,6566.0,6.7,5986.0,6.2
2654,2.019,9.2,1707.0,7.8,410.0,1.9,1390.0,6.3,312.0,1.4
2655,2.87,10.66,1764.0,6.5,539.0,2.0,1702.0,6.3,1106.0,4.1
2656,2.27,9.95,1063.0,4.7,524.0,2.3,1464.0,6.4,1207.0,5.3
2657,0.509,10.84,260.0,5.5,96.0,2.0,327.0,7.0,249.0,5.3
2658,1.384,9.08,1124.0,7.4,340.0,2.2,871.0,5.7,260.0,1.7
2659,1.37,8.81,1421.0,9.1,282.0,1.8,850.0,5.5,-51.0,-0.3
2660,0.084,,64.0,,17.0,,44.0,,20.0,
2661,7.7,9.32,3382.0,4.1,1521.0,1.8,6013.0,7.3,4318.0,5.2
2662,1.046,11.28,359.0,3.9,212.0,2.3,694.0,7.5,687.0,7.4
2663,40.094,9.73,22125.0,5.4,8524.0,2.1,27792.0,6.7,17969.0,4.4
2664,2.3,7.75,1693.0,5.7,599.0,2.0,1738.0,5.9,607.0,2.0
2665,1.231,9.35,918.0,7.0,286.0,2.2,740.0,5.6,313.0,2.4
2666,1.656,9.32,1161.0,6.5,423.0,2.4,1051.0,5.9,495.0,2.8
2667,1.753,8.33,1012.0,4.8,461.0,2.2,1167.0,5.5,741.0,3.5
2668,1.252,9.79,503.0,3.9,262.0,2.0,808.0,6.3,749.0,5.9
2669,0.963,7.46,870.0,6.7,289.0,2.2,663.0,5.1,93.0,0.7
2670,1.12,9.08,542.0,4.4,274.0,2.2,684.0,5.5,578.0,4.7
2671,10.196,10.13,4077.0,4.0,2441.0,2.4,6692.0,6.6,6119.0,6.1
2672,1.989,8.77,1669.0,7.4,545.0,2.4,1344.0,5.9,320.0,1.4
2673,2.715,9.75,1650.0,5.9,685.0,2.5,1703.0,6.1,1065.0,3.8
2674,2.251,9.54,1042.0,4.4,672.0,2.8,1540.0,6.5,1209.0,5.1
2675,0.533,10.97,254.0,5.2,108.0,2.2,298.0,6.1,279.0,5.7
2676,1.366,8.67,1080.0,6.9,347.0,2.2,826.0,5.2,286.0,1.8
2677,1.413,8.8,1388.0,8.6,370.0,2.3,773.0,4.8,25.0,0.2
2678,0.072,,58.0,,19.0,,58.0,,14.0,
2679,7.629,8.94,3356.0,3.9,1840.0,2.2,6215.0,7.3,4273.0,5.0
2680,0.949,9.89,367.0,3.8,238.0,2.5,670.0,7.0,582.0,6.1
2681,39.388,9.24,21640.0,5.1,10115.0,2.4,27632.0,6.5,17748.0,4.2
2682,2.187,7.62,1559.0,5.4,647.0,2.3,1678.0,5.8,628.0,2.2
2683,1.174,9.2,761.0,6.0,285.0,2.2,721.0,5.7,413.0,3.2
2684,1.606,9.33,1065.0,6.2,398.0,2.3,1014.0,5.9,541.0,3.1
2685,1.754,8.61,921.0,4.5,450.0,2.2,1072.0,5.3,833.0,4.1
2686,1.212,9.79,494.0,4.0,242.0,2.0,755.0,6.1,718.0,5.8
2687,1.047,8.38,822.0,6.6,275.0,2.2,677.0,5.4,225.0,1.8
2688,1.107,9.27,521.0,4.4,224.0,1.9,697.0,5.8,586.0,4.9
2689,9.864,10.11,3909.0,4.0,2473.0,2.5,6266.0,6.4,5955.0,6.1
2690,1.881,8.57,1557.0,7.1,489.0,2.2,1241.0,5.7,324.0,1.5
2691,2.599,9.64,1511.0,5.6,606.0,2.2,1637.0,6.1,1088.0,4.0
2692,2.236,9.78,1026.0,4.5,579.0,2.5,1419.0,6.2,1210.0,5.3
2693,0.434,9.21,235.0,5.0,147.0,3.1,262.0,5.6,199.0,4.2
2694,1.252,8.21,1074.0,7.0,336.0,2.2,836.0,5.5,178.0,1.2
2695,1.325,8.52,1199.0,7.7,350.0,2.3,824.0,5.3,126.0,0.8
2696,0.078,,52.0,,20.0,,51.0,,26.0,
2697,7.493,9.07,3212.0,3.9,1680.0,2.0,5600.0,6.8,4281.0,5.2
2698,0.921,9.91,355.0,3.8,238.0,2.6,592.0,6.4,566.0,6.1
2699,38.17,9.25,20273.0,4.9,9702.0,2.4,26009.0,6.3,17897.0,4.3
2700,2.368,7.99,1512.0,5.1,643.0,2.2,1591.0,5.4,856.0,2.9
2701,1.313,9.98,768.0,5.8,310.0,2.4,681.0,5.2,545.0,4.1
2702,1.742,10.01,1092.0,6.3,401.0,2.3,956.0,5.5,650.0,3.7
2703,1.755,8.34,992.0,4.7,420.0,2.0,976.0,4.6,763.0,3.6
2704,1.238,9.67,495.0,3.9,268.0,2.1,706.0,5.5,743.0,5.8
2705,1.04,8.06,837.0,6.5,343.0,2.7,642.0,5.0,203.0,1.6
2706,1.194,9.67,518.0,4.2,265.0,2.1,604.0,4.9,676.0,5.5
2707,10.279,10.19,3978.0,3.9,2562.0,2.5,5915.0,5.9,6301.0,6.2
2708,2.105,9.28,1566.0,6.9,484.0,2.1,1161.0,5.1,539.0,2.4
2709,2.679,9.61,1521.0,5.5,706.0,2.5,1530.0,5.5,1158.0,4.2
2710,2.281,9.64,1014.0,4.3,699.0,3.0,1440.0,6.1,1267.0,5.4
2711,0.476,9.77,240.0,4.9,121.0,2.5,248.0,5.1,236.0,4.8
2712,1.367,8.68,1057.0,6.7,289.0,1.8,731.0,4.6,310.0,2.0
2713,1.373,8.55,1266.0,7.9,365.0,2.3,682.0,4.2,107.0,0.7
2714,0.105,,59.0,,24.0,,37.0,,46.0,
2715,7.84,9.19,3180.0,3.7,1751.0,2.1,5278.0,6.2,4660.0,5.5
2716,0.972,10.12,351.0,3.7,250.0,2.6,616.0,6.4,621.0,6.5
2717,40.127,9.41,20446.0,4.8,10158.0,2.4,24417.0,5.7,19681.0,4.6
2718,2.489,8.39,1566.0,5.3,622.0,2.1,1496.0,5.0,923.0,3.1
2719,1.313,9.99,809.0,6.2,293.0,2.2,683.0,5.2,504.0,3.8
2720,1.677,9.86,1092.0,6.4,375.0,2.2,922.0,5.4,585.0,3.4
2721,1.871,8.89,942.0,4.5,404.0,1.9,1093.0,5.2,929.0,4.4
2722,1.25,9.77,515.0,4.0,281.0,2.2,715.0,5.6,735.0,5.7
2723,1.06,8.21,878.0,6.8,305.0,2.4,561.0,4.3,182.0,1.4
2724,1.215,9.84,579.0,4.7,268.0,2.2,672.0,5.4,636.0,5.1
2725,10.795,10.69,4148.0,4.1,2514.0,2.5,5960.0,5.9,6647.0,6.6
2726,2.055,9.06,1539.0,6.8,503.0,2.2,1113.0,4.9,516.0,2.3
2727,2.793,10.02,1528.0,5.5,669.0,2.4,1490.0,5.3,1265.0,4.5
2728,2.385,10.07,1092.0,4.6,602.0,2.5,1364.0,5.8,1293.0,5.5
2729,0.483,9.9,256.0,5.2,143.0,2.9,228.0,4.7,227.0,4.7
2730,1.4,8.88,1049.0,6.7,318.0,2.0,720.0,4.6,351.0,2.2
2731,1.435,8.94,1241.0,7.7,342.0,2.1,679.0,4.2,194.0,1.2
2732,0.092,10.44,66.0,7.5,22.0,2.5,58.0,6.6,26.0,3.0
2733,8.089,9.49,3502.0,4.1,1818.0,2.1,5395.0,6.3,4587.0,5.4
2734,1.053,10.96,376.0,3.9,202.0,2.1,568.0,5.9,677.0,7.0
2735,41.455,9.72,21178.0,5.0,9970.0,2.3,24358.0,5.7,20277.0,4.8
2736,2.491,8.68,1627.0,5.7,620.0,2.2,1081.0,3.8,864.0,3.0
2737,1.285,10.1,817.0,6.4,288.0,2.3,564.0,4.4,468.0,3.7
2738,1.745,10.59,1017.0,6.2,399.0,2.4,749.0,4.5,728.0,4.4
2739,1.86,9.13,943.0,4.6,412.0,2.0,710.0,3.5,917.0,4.5
2740,1.32,10.66,507.0,4.1,216.0,1.7,522.0,4.2,813.0,6.6
2741,1.121,8.97,836.0,6.7,265.0,2.1,465.0,3.7,285.0,2.3
2742,1.264,10.57,545.0,4.6,198.0,1.7,489.0,4.1,719.0,6.0
2743,10.941,11.18,3864.0,3.9,2215.0,2.3,4755.0,4.9,7077.0,7.2
2744,2.076,9.46,1536.0,7.0,441.0,2.0,798.0,3.6,540.0,2.5
2745,2.844,10.54,1598.0,5.9,606.0,2.2,1022.0,3.8,1246.0,4.6
2746,2.42,10.54,977.0,4.3,586.0,2.6,1103.0,4.8,1443.0,6.3
2747,0.497,10.51,284.0,6.0,114.0,2.4,189.0,4.0,213.0,4.5
2748,1.321,8.66,1004.0,6.6,308.0,2.0,524.0,3.4,317.0,2.1
2749,1.444,9.29,1282.0,8.3,351.0,2.3,563.0,3.6,162.0,1.0
2750,0.089,10.2,69.0,7.9,23.0,2.6,39.0,4.5,20.0,2.3
2751,7.938,9.62,3102.0,3.8,1581.0,1.9,4252.0,5.2,4836.0,5.9
2752,1.079,11.59,356.0,3.8,186.0,2.0,393.0,4.2,723.0,7.8
2753,41.735,10.1,20364.0,4.9,9137.0,2.2,18974.0,4.6,21371.0,5.2
2754,2.543,8.58,1756.0,5.9,631.0,2.1,1615.0,5.4,787.0,2.7
2755,1.352,10.27,909.0,6.9,302.0,2.3,728.0,5.5,443.0,3.4
2756,1.699,9.98,1258.0,7.4,398.0,2.3,1082.0,6.4,441.0,2.6
2757,1.856,8.81,1001.0,4.8,441.0,2.1,1091.0,5.2,855.0,4.1
2758,1.283,10.02,582.0,4.5,255.0,2.0,809.0,6.3,701.0,5.5
2759,1.074,8.32,964.0,7.5,325.0,2.5,734.0,5.7,110.0,0.9
2760,1.262,10.21,577.0,4.7,260.0,2.1,658.0,5.3,685.0,5.5
2761,10.79,10.66,4309.0,4.3,2644.0,2.6,6801.0,6.7,6481.0,6.4
2762,2.079,9.17,1775.0,7.8,487.0,2.1,1187.0,5.2,304.0,1.3
2763,2.919,10.46,1751.0,6.3,657.0,2.4,1578.0,5.7,1168.0,4.2
2764,2.461,10.36,1075.0,4.5,562.0,2.4,1548.0,6.5,1386.0,5.8
2765,0.497,10.16,258.0,5.3,125.0,2.6,244.0,5.0,239.0,4.9
2766,1.414,8.97,1168.0,7.4,321.0,2.0,756.0,4.8,246.0,1.6
2767,1.461,9.1,1515.0,9.4,386.0,2.4,762.0,4.7,-54.0,-0.3
2768,0.101,11.04,71.0,7.8,15.0,1.6,49.0,5.4,30.0,3.3
2769,8.017,9.41,3564.0,4.2,1658.0,1.9,6211.0,7.3,4453.0,5.2
2770,1.081,11.23,376.0,3.9,212.0,2.2,617.0,6.4,705.0,7.3
2771,41.889,9.81,22909.0,5.4,9972.0,2.3,27120.0,6.4,18980.0,4.4
2772,2.333,8.14,1659.0,5.8,658.0,2.3,1930.0,6.7,674.0,2.4
2773,1.152,9.04,880.0,6.9,314.0,2.5,889.0,7.0,272.0,2.1
2774,1.633,9.9,1163.0,7.1,395.0,2.4,1251.0,7.6,470.0,2.8
2775,1.731,8.49,1021.0,5.0,424.0,2.1,1233.0,6.1,710.0,3.5
2776,1.265,10.21,564.0,4.6,239.0,1.9,904.0,7.3,701.0,5.7
2777,0.962,7.7,916.0,7.3,314.0,2.5,758.0,6.1,46.0,0.4
2778,1.093,9.13,560.0,4.7,239.0,2.0,766.0,6.4,533.0,4.5
2779,9.702,9.9,4171.0,4.3,2484.0,2.5,7464.0,7.6,5531.0,5.6
2780,1.953,8.9,1729.0,7.9,424.0,1.9,1447.0,6.6,224.0,1.0
2781,2.681,9.93,1745.0,6.5,643.0,2.4,1838.0,6.8,936.0,3.5
2782,2.227,9.68,1094.0,4.8,628.0,2.7,1674.0,7.3,1133.0,4.9
2783,0.486,10.26,238.0,5.0,124.0,2.6,325.0,6.9,248.0,5.2
2784,1.322,8.67,1164.0,7.6,349.0,2.3,925.0,6.1,158.0,1.0
2785,1.412,9.09,1330.0,8.6,330.0,2.1,887.0,5.7,82.0,0.5
2786,0.086,9.57,73.0,8.1,15.0,1.7,55.0,6.1,13.0,1.4
2787,7.518,9.13,3328.0,4.0,1765.0,2.1,6686.0,8.1,4190.0,5.1
2788,1.023,10.96,380.0,4.1,240.0,2.6,821.0,8.8,643.0,6.9
2789,38.579,9.33,22015.0,5.3,9915.0,2.4,30499.0,7.4,16564.0,4.0
2790,1.984,6.7,1845.0,6.2,584.0,2.0,2303.0,7.8,139.0,0.5
2791,1.017,7.72,918.0,7.0,283.0,2.1,1088.0,8.3,99.0,0.8
2792,1.437,8.42,1228.0,7.2,380.0,2.2,1383.0,8.1,209.0,1.2
2793,1.413,6.71,1071.0,5.1,373.0,1.8,1487.0,7.1,342.0,1.6
2794,1.128,8.8,583.0,4.5,214.0,1.7,1136.0,8.9,545.0,4.3
2795,0.874,6.77,955.0,7.4,282.0,2.2,909.0,7.0,-81.0,-0.6
2796,0.966,7.81,619.0,5.0,260.0,2.1,1003.0,8.1,347.0,2.8
2797,8.965,8.84,4357.0,4.3,2176.0,2.1,9293.0,9.2,4608.0,4.5
2798,1.811,7.98,1745.0,7.7,423.0,1.9,1687.0,7.4,66.0,0.3
2799,2.299,8.23,1818.0,6.5,628.0,2.2,2321.0,8.3,481.0,1.7
2800,2.001,8.4,1119.0,4.7,592.0,2.5,2031.0,8.5,882.0,3.7
2801,0.477,9.73,280.0,5.7,96.0,2.0,321.0,6.5,197.0,4.0
2802,1.074,6.81,1162.0,7.4,283.0,1.8,1103.0,7.0,-88.0,-0.6
2803,1.174,7.31,1451.0,9.0,308.0,1.9,1087.0,6.8,-277.0,-1.7
2804,0.108,11.46,70.0,7.4,16.0,1.7,84.0,8.9,38.0,4.0
2805,6.731,7.92,3647.0,4.3,1612.0,1.9,8654.0,10.2,3084.0,3.6
2806,0.852,8.83,366.0,3.8,182.0,1.9,874.0,9.1,486.0,5.0
2807,34.311,8.03,23234.0,5.4,8901.0,2.1,37330.0,8.7,11077.0,2.6
2808,2.528,8.51,1781.0,6.0,593.0,2.0,1961.0,6.6,747.0,2.5
2809,1.337,10.12,899.0,6.8,288.0,2.2,854.0,6.5,438.0,3.3
2810,1.949,11.39,1194.0,7.0,401.0,2.3,1113.0,6.5,755.0,4.4
2811,1.971,9.34,1160.0,5.5,387.0,1.8,1308.0,6.2,811.0,3.8
2812,1.424,11.08,587.0,4.6,222.0,1.7,900.0,7.0,837.0,6.5
2813,1.102,8.51,958.0,7.4,302.0,2.3,701.0,5.4,144.0,1.1
2814,1.303,10.51,631.0,5.1,236.0,1.9,870.0,7.0,672.0,5.4
2815,11.335,11.13,4643.0,4.6,2382.0,2.3,6578.0,6.5,6692.0,6.6
2816,2.24,9.84,1839.0,8.1,410.0,1.8,1458.0,6.4,401.0,1.8
2817,3.044,10.87,1843.0,6.6,601.0,2.1,1921.0,6.9,1201.0,4.3
2818,2.539,10.62,1082.0,4.5,588.0,2.5,1586.0,6.6,1457.0,6.1
2819,0.527,10.71,311.0,6.3,138.0,2.8,344.0,7.0,216.0,4.4
2820,1.557,9.85,1178.0,7.5,313.0,2.0,946.0,6.0,379.0,2.4
2821,1.616,10.04,1497.0,9.3,344.0,2.1,967.0,6.0,119.0,0.7
2822,0.114,11.92,84.0,8.8,28.0,2.9,64.0,6.7,30.0,3.1
2823,8.53,10.01,3830.0,4.5,1643.0,1.9,5909.0,6.9,4700.0,5.5
2824,1.131,11.68,413.0,4.3,244.0,2.5,720.0,7.4,718.0,7.4
2825,44.247,10.32,23930.0,5.6,9371.0,2.2,28811.0,6.7,20317.0,4.7
2826,2.109,7.86,1653.0,6.2,551.0,2.1,1579.0,5.9,456.0,1.7
2827,1.155,9.68,788.0,6.6,287.0,2.4,718.0,6.0,367.0,3.1
2828,1.601,10.35,1159.0,7.5,370.0,2.4,867.0,5.6,442.0,2.9
2829,1.664,8.73,1077.0,5.7,331.0,1.7,1062.0,5.6,587.0,3.1
2830,1.206,10.38,506.0,4.4,266.0,2.3,651.0,5.6,700.0,6.0
2831,0.858,7.34,887.0,7.6,256.0,2.2,539.0,4.6,-29.0,-0.2
2832,1.049,9.36,622.0,5.5,200.0,1.8,596.0,5.3,427.0,3.8
2833,9.445,10.25,4069.0,4.4,2081.0,2.3,5803.0,6.3,5376.0,5.8
2834,1.874,9.12,1704.0,8.3,410.0,2.0,1145.0,5.6,170.0,0.8
2835,2.448,9.68,1732.0,6.8,561.0,2.2,1600.0,6.3,716.0,2.8
2836,2.182,10.09,1044.0,4.8,526.0,2.4,1309.0,6.1,1138.0,5.3
2837,0.424,9.53,299.0,6.7,101.0,2.3,295.0,6.6,125.0,2.8
2838,1.19,8.34,1056.0,7.4,290.0,2.0,758.0,5.3,134.0,0.9
2839,1.361,9.37,1381.0,9.5,287.0,2.0,768.0,5.3,-20.0,-0.1
2840,0.104,11.92,59.0,6.8,20.0,2.3,53.0,6.1,45.0,5.2
2841,7.045,9.15,3464.0,4.5,1455.0,1.9,5225.0,6.8,3581.0,4.7
2842,0.93,10.62,403.0,4.6,224.0,2.6,597.0,6.8,527.0,6.0
2843,36.645,9.46,21903.0,5.7,8447.0,2.2,24060.0,6.2,14742.0,3.8
2844,2.277,7.66,1848.0,6.2,585.0,2.0,1481.0,5.0,429.0,1.4
2845,1.219,9.23,945.0,7.2,275.0,2.1,687.0,5.2,274.0,2.1
2846,1.632,9.52,1209.0,7.1,355.0,2.1,878.0,5.1,423.0,2.5
2847,1.679,7.96,1167.0,5.5,327.0,1.5,936.0,4.4,512.0,2.4
2848,1.201,9.33,597.0,4.6,251.0,1.9,735.0,5.7,604.0,4.7
2849,0.991,7.66,989.0,7.6,265.0,2.0,606.0,4.7,2.0,0.0
2850,1.151,9.27,652.0,5.3,199.0,1.6,669.0,5.4,499.0,4.0
2851,10.117,9.91,4592.0,4.5,2025.0,2.0,5618.0,5.5,5525.0,5.4
2852,1.958,8.61,1826.0,8.0,372.0,1.6,1224.0,5.4,132.0,0.6
2853,2.515,8.98,1853.0,6.6,539.0,1.9,1485.0,5.3,662.0,2.4
2854,2.3,9.59,1172.0,4.9,542.0,2.3,1355.0,5.7,1128.0,4.7
2855,0.457,9.26,321.0,6.5,85.0,1.7,303.0,6.1,136.0,2.8
2856,1.313,8.31,1227.0,7.8,374.0,2.4,665.0,4.2,86.0,0.5
2857,1.346,8.37,1490.0,9.3,314.0,2.0,737.0,4.6,-144.0,-0.9
2858,0.088,9.03,91.0,9.3,14.0,1.4,60.0,6.2,-3.0,-0.3
2859,7.316,8.58,3809.0,4.5,1567.0,1.8,4870.0,5.7,3507.0,4.1
2860,0.98,10.1,433.0,4.5,183.0,1.9,576.0,5.9,547.0,5.6
2861,38.54,8.98,24221.0,5.6,8528.0,2.0,23574.0,5.5,14319.0,3.3
2862,2.185,7.6,1633.0,5.7,559.0,1.9,1481.0,5.2,552.0,1.9
2863,1.173,9.17,932.0,7.3,316.0,2.5,677.0,5.3,241.0,1.9
2864,1.555,9.37,1148.0,6.9,395.0,2.4,1059.0,6.4,407.0,2.5
2865,1.694,8.3,1014.0,5.0,397.0,1.9,939.0,4.6,680.0,3.3
2866,1.209,9.7,576.0,4.6,249.0,2.0,764.0,6.1,633.0,5.1
2867,0.928,7.41,899.0,7.2,294.0,2.3,650.0,5.2,29.0,0.2
2868,1.106,9.21,573.0,4.8,235.0,2.0,644.0,5.4,533.0,4.4
2869,9.31,9.41,4283.0,4.3,2346.0,2.4,5924.0,6.0,5027.0,5.1
2870,1.822,8.28,1792.0,8.1,404.0,1.8,1159.0,5.3,30.0,0.1
2871,2.496,9.21,1616.0,6.0,605.0,2.2,1428.0,5.3,880.0,3.2
2872,2.096,9.03,1128.0,4.9,605.0,2.6,1329.0,5.7,968.0,4.2
2873,0.443,9.26,284.0,5.9,106.0,2.2,308.0,6.4,159.0,3.3
2874,1.233,8.07,1091.0,7.1,281.0,1.8,777.0,5.1,142.0,0.9
2875,1.277,8.21,1401.0,9.0,346.0,2.2,808.0,5.2,-124.0,-0.8
2876,0.078,8.23,66.0,7.0,21.0,2.2,55.0,5.8,12.0,1.3
2877,7.162,8.69,3417.0,4.1,1561.0,1.9,5080.0,6.2,3745.0,4.5
2878,0.971,10.33,406.0,4.3,200.0,2.1,578.0,6.2,565.0,6.0
2879,36.738,8.85,22259.0,5.4,9197.0,2.2,24381.0,5.9,14479.0,3.5
2880,2.084,7.02,1685.0,5.7,652.0,2.2,1931.0,6.5,399.0,1.3
2881,1.064,8.05,898.0,6.8,323.0,2.4,876.0,6.6,166.0,1.3
2882,1.5,8.73,1171.0,6.8,431.0,2.5,1281.0,7.5,329.0,1.9
2883,1.611,7.64,970.0,4.6,413.0,2.0,1303.0,6.2,641.0,3.0
2884,1.131,8.78,596.0,4.6,265.0,2.1,862.0,6.7,535.0,4.2
2885,0.879,6.79,845.0,6.5,334.0,2.6,766.0,5.9,34.0,0.3
2886,1.055,8.5,562.0,4.5,252.0,2.0,895.0,7.2,493.0,4.0
2887,9.237,9.03,4286.0,4.2,2517.0,2.5,7427.0,7.3,4951.0,4.8
2888,1.868,8.21,1627.0,7.2,492.0,2.2,1479.0,6.5,241.0,1.1
2889,2.414,8.62,1597.0,5.7,636.0,2.3,1988.0,7.1,817.0,2.9
2890,2.045,8.51,1045.0,4.3,685.0,2.9,1666.0,6.9,1000.0,4.2
2891,0.404,8.16,282.0,5.7,137.0,2.8,369.0,7.5,122.0,2.5
2892,1.249,7.91,1099.0,7.0,391.0,2.5,938.0,5.9,150.0,0.9
2893,1.222,7.6,1357.0,8.4,377.0,2.3,965.0,6.0,-135.0,-0.8
2894,0.086,8.75,63.0,6.4,24.0,2.4,66.0,6.7,23.0,2.3
2895,6.843,8.04,3469.0,4.1,1843.0,2.2,6580.0,7.7,3374.0,4.0
2896,0.934,9.61,394.0,4.1,204.0,2.1,762.0,7.8,540.0,5.6
2897,35.626,8.3,21946.0,5.1,10266.0,2.4,30836.0,7.2,13680.0,3.2
2898,1.975,6.87,1528.0,5.3,589.0,2.1,1708.0,5.9,447.0,1.6
2899,1.069,8.35,824.0,6.4,293.0,2.3,786.0,6.1,245.0,1.9
2900,1.394,8.38,1046.0,6.3,378.0,2.3,1034.0,6.2,348.0,2.1
2901,1.425,6.98,941.0,4.6,430.0,2.1,1123.0,5.5,484.0,2.4
2902,1.098,8.8,510.0,4.1,214.0,1.7,768.0,6.2,588.0,4.7
2903,0.848,6.76,775.0,6.2,339.0,2.7,673.0,5.4,73.0,0.6
2904,1.0,8.32,535.0,4.5,228.0,1.9,687.0,5.7,465.0,3.9
2905,8.516,8.59,3924.0,4.0,2265.0,2.3,6398.0,6.5,4592.0,4.6
2906,1.634,7.42,1544.0,7.0,425.0,1.9,1309.0,5.9,90.0,0.4
2907,2.242,8.27,1511.0,5.6,606.0,2.2,1537.0,5.7,731.0,2.7
2908,1.909,8.2,1112.0,4.8,565.0,2.4,1424.0,6.1,797.0,3.4
2909,0.404,8.42,236.0,4.9,112.0,2.3,259.0,5.4,168.0,3.5
2910,1.103,7.22,1008.0,6.6,307.0,2.0,805.0,5.3,95.0,0.6
2911,1.156,7.43,1205.0,7.7,305.0,2.0,840.0,5.4,-49.0,-0.3
2912,0.086,9.02,60.0,6.3,21.0,2.2,68.0,7.1,26.0,2.7
2913,6.486,7.87,3159.0,3.8,1614.0,2.0,5498.0,6.7,3327.0,4.0
2914,0.809,8.6,378.0,4.0,226.0,2.4,625.0,6.6,431.0,4.6
2915,33.154,7.98,20296.0,4.9,9172.0,2.2,26215.0,6.3,12858.0,3.1
2916,2.092,7.05,1526.0,5.1,704.0,2.4,1780.0,6.0,566.0,1.9
2917,1.214,9.17,811.0,6.1,366.0,2.8,819.0,6.2,403.0,3.0
2918,1.589,9.24,1072.0,6.2,436.0,2.5,1033.0,6.0,517.0,3.0
2919,1.652,7.83,947.0,4.5,433.0,2.1,1270.0,6.0,705.0,3.3
2920,1.186,9.19,496.0,3.8,275.0,2.1,808.0,6.3,690.0,5.3
2921,0.952,7.35,868.0,6.7,331.0,2.6,662.0,5.1,84.0,0.6
2922,1.001,8.06,511.0,4.1,307.0,2.5,739.0,5.9,490.0,3.9
2923,9.233,9.01,3972.0,3.9,2689.0,2.6,6402.0,6.2,5261.0,5.1
2924,1.897,8.34,1546.0,6.8,514.0,2.3,1309.0,5.8,351.0,1.5
2925,2.456,8.76,1477.0,5.3,717.0,2.6,1639.0,5.8,979.0,3.5
2926,2.162,8.98,969.0,4.0,726.0,3.0,1577.0,6.6,1193.0,5.0
2927,0.445,8.96,252.0,5.1,143.0,2.9,318.0,6.4,193.0,3.9
2928,1.171,7.42,1011.0,6.4,352.0,2.2,816.0,5.2,160.0,1.0
